Unique_ID,Plot,Plot2,Major_taxa,Order,Species,Mass_g,Metabolism_W,Temperature_C,Q10,Trophic,Group,Family,Genus,Reference,Note_mass,Note_metabolism,Note_name
988,1,9,Mammal,Rodentia,Tamias amoenus,55.7,0.5,37.15,2.81,Omnivore,Eutherian,Tamias,Sciuridae,AnAge Data; HAGRID: 2811; Refs: 36;420;455;538;610;600;000;000;000,,unknown; small sample size; low quality,Yellow-pine chipmunk
989,1,9,Mammal,Rodentia,Tamias amoenus,57.3,0.538888889,37,2.81,Omnivore,Eutherian,Sciuridae,Tamias,Jones and Wang (1976),,,
990,1,9,Mammal,Rodentia,Tamias merriami,75,0.438888889,37,2.81,Omnivore,Eutherian,Sciuridae,Tamias,Wunder (1970),,,
991,1,9,Mammal,Rodentia,Tamias minimus,49.3,0.349,37.15,2.81,Omnivore,Eutherian,Tamias,Sciuridae,AnAge Data; HAGRID: 2813; Refs: 36;420;455;538;610;600;000,,captivity; small sample size; acceptable quality,Least chipmunk
992,1,9,Mammal,Rodentia,Tamias minimus,46.6,0.427777778,37,2.81,Omnivore,Eutherian,Sciuridae,Tamias,Jones and Wang (1976),,,
993,1,9,Mammal,Rodentia,Tamias palmeri,69.4,0.630555556,,2.81,Omnivore,Eutherian,Sciuridae,Tamias,Yousef et al. (1974),,,
994,1,9,Mammal,Rodentia,Tamias speciosus,70.7,0.583333333,,2.81,Omnivore,Eutherian,Sciuridae,Tamias,Heller and Gates (1971),,,
995,1,9,Mammal,Rodentia,Tamias striatus,89.6,0.813,38.35,2.81,Omnivore,Eutherian,Tamias,Sciuridae,AnAge Data; HAGRID: 2818; Refs: 36;420;434;436;441;400;000;000;000;000;000;000,,captivity; small sample size; acceptable quality,Eastern chipmunk
996,1,9,Mammal,Rodentia,Tamias striatus,87.4,0.502777778,38.2,2.81,Omnivore,Eutherian,Sciuridae,Tamias,Wang and Hudson (1971),,,
997,1,9,Mammal,Rodentia,Tamiasciurus hudsonicus,219.6,1.615,38.85,2.81,Omnivore,Eutherian,Tamiasciurus,Sciuridae,AnAge Data; HAGRID: 2820; Refs: 364;204;344;555;426;000;000;000;000;000;000;000;000,,captivity; tiny sample size; acceptable quality,Red squirrel
998,1,9,Mammal,Rodentia,Tamiasciurus hudsonicus,224,1.361111111,,2.81,Omnivore,Eutherian,Sciuridae,Tamiasciurus,Pauls (1981),,,
999,1,9,Mammal,Rodentia,Tatera indica,86.9,0.422,36.15,2.81,Omnivore,Eutherian,Tatera,Muridae,AnAge Data; HAGRID: 2723; Refs: 36;420;434;455;542;500;000;000;000;000,,captivity; small sample size; acceptable quality,Indian gerbil
1000,1,9,Mammal,Rodentia,Tatera indica,86.8,0.422222222,,2.81,Omnivore,Eutherian,Muridae,Tatera,Goyal et al. (1981),,,
1001,1,1,Mammal,Rodentia,Thallomys paedulcus,132.4,0.487,36.85,2.81,Herbivore,Eutherian,Thallomys,Muridae,AnAge Data; HAGRID: 2725; Refs: 36;420;455;610;671;600;000,,unknown; tiny sample size; low quality,Acacia rat
1002,1,1,Mammal,Rodentia,Thallomys paedulcus,124.7,0.383333333,36.12,2.81,Herbivore,Eutherian,Muridae,Thallomys,Lovegrove et al. (1991),,,
1003,1,1,Mammal,Rodentia,Thomomys bottae,143,0.67,36.15,2.81,Herbivore,Eutherian,Thomomys,Geomyidae,AnAge Data; HAGRID: 2610; Refs: 36;420;434;455;648;600,,captivity; small sample size; acceptable quality,Botta's pocket gopher
1004,1,1,Mammal,Rodentia,Thomomys bottae,143,0.669444444,36,2.81,Herbivore,Eutherian,Geomyidae,Thomomys,Vleck (1979),,,
1005,1,1,Mammal,Rodentia,Thomomys talpoides,97.6,0.679,36.35,2.81,Herbivore,Eutherian,Thomomys,Geomyidae,AnAge Data; HAGRID: 2612; Refs: 36;420;434;441;455;500;000;000;000;000,,unknown; small sample size; low quality,Northern pocket gopher
1006,1,1,Mammal,Rodentia,Thomomys talpoides,106,0.608333333,35.5,2.81,Herbivore,Eutherian,Geomyidae,Thomomys,Bradley et al. (1975),,,
1007,1,1,Mammal,Rodentia,Thomomys umbrinus,85,0.402777778,34.6,2.81,Herbivore,Eutherian,Geomyidae,Thomomys,Bradley et al. (1975),,,
1008,1,1,Mammal,Rodentia,Thrichomys apereoides,323,1.153,37.75,2.81,Herbivore,Eutherian,Thrichomys,Echimyidae,AnAge Data; HAGRID: 2602; Refs: 36;420;434;455;610;600;000,,captivity; small sample size; acceptable quality,Brazilian spiny rat
1009,1,1,Mammal,Rodentia,Thrichomys apereoides,323,1.152777778,37.6,2.81,Herbivore,Eutherian,Echimyidae,Thrichomys,Arends and McNab (2001),,,
1010,1,1,Mammal,Rodentia,Tympanoctomys barrerae,71.4,0.430555556,,2.81,Herbivore,Eutherian,Octodontidae,Tympanoctomys,Bozinovic (1992),,,
1011,1,9,Mammal,Rodentia,Urocitellus beldingi,293.7,0.796,35.65,2.81,Omnivore,Eutherian,Urocitellus,Sciuridae,AnAge Data; HAGRID: 2822; Refs: 36;420;434;455;731,,unknown; small sample size; low quality,Belding's ground squirrel
1012,1,9,Mammal,Rodentia,Urocitellus richardsonii,266.3,0.788,35.58,2.81,Omnivore,Eutherian,Urocitellus,Sciuridae,AnAge Data; HAGRID: 2823; Refs: 3;643;445;561;063;460;000;000;000;000,,unknown; tiny sample size; low quality,Richardson's ground squirrel
1013,1,9,Mammal,Rodentia,Uromys caudimaculatus,819,3.169444444,34.6,2.81,Omnivore,Eutherian,Muridae,Uromys,Hinds et al. (1993),,,
1014,1,9,Mammal,Rodentia,Xerus inauris,528.5,1.775,36.95,2.81,Omnivore,Eutherian,Xerus,Sciuridae,AnAge Data; HAGRID: 2827; Refs: 36;420;434;455;610;600;000,,captivity; small sample size; acceptable quality,South African ground squirrel
1015,1,9,Mammal,Rodentia,Xerus inauris,515.3,1.730555556,34.8,2.81,Omnivore,Eutherian,Sciuridae,Xerus,Haim et al. (1987),,,
1016,1,9,Mammal,Rodentia,Xerus princeps,627,1.975,36.1,2.81,Omnivore,Eutherian,Sciuridae,Xerus,Haim et al. (1987),,,
1017,1,1,Mammal,Rodentia,Zapus hudsonius,26.1,0.219,,2.81,Herbivore,Eutherian,Zapus,Dipodidae,AnAge Data; HAGRID: 2594; Refs: 36;434;441;455;542;600;000;000;000,,captivity; small sample size; acceptable quality,Meadow jumping mouse
1018,1,1,Mammal,Rodentia,Zapus hudsonius,30,0.25,,2.81,Herbivore,Eutherian,Dipodidae,Zapus,Morrison and Ryser (1962),,,
1019,1,9,Mammal,Scandentia,Ptilocercus lowii,57.5,0.24,35.85,2.81,Omnivore,Eutherian,Ptilocercus,Ptilocercidae,AnAge Data; HAGRID: 2833; Refs: 364;345;426;711;032,,unknown; small sample size; low quality,Pen-tailed tree shrew
1020,1,9,Mammal,Scandentia,Ptilocercus lowii,58,0.241666667,35.7,2.81,Omnivore,Eutherian,Ptilocercidae,Ptilocercus,Whittow and Gould (1976),,,
1021,1,9,Mammal,Scandentia,Tupaia belangeri,186,0.705555556,,2.81,Omnivore,Eutherian,Tupaiidae,Tupaia,Weigold (1979),,,
1022,1,2,Mammal,Scandentia,Tupaia glis,123,0.522,37.15,2.81,Carnivore,Eutherian,Tupaia,Tupaiidae,AnAge Data; HAGRID: 2835; Refs: 36;59;420;434;436;455;671;680;817;978,,captivity; medium sample size; acceptable quality,Common tree shrew
1023,1,2,Mammal,Scandentia,Tupaia glis,123,0.522222222,37,2.81,Carnivore,Eutherian,Tupaiidae,Tupaia,Bradley and Hudson (1974),,,
1024,1,9,Mammal,Scandentia,Urogale everetti,260.6,1.25,36.15,2.81,Omnivore,Eutherian,Urogale,Tupaiidae,AnAge Data; HAGRID: 2838; Refs: 36;420;434;436;455;600,,captivity; small sample size; acceptable quality,Mindanao tree shrew
1025,1,1,Mammal,Sirenia,Trichechus inunguis,167594,55.015,,2.81,Herbivore,Eutherian,Trichechus,Trichechidae,AnAge Data; HAGRID: 2840; Refs: 2;36;434;443;455;573;610;671,,captivity; small sample size; acceptable quality,Amazonian manatee
1026,1,1,Mammal,Sirenia,Trichechus inunguis,170000,57.84166667,,2.81,Herbivore,Eutherian,Trichechidae,Trichechus,Gallivan and Best (1980),,,
1027,1,1,Mammal,Sirenia,Trichechus manatus,450000,70.0056,,2.81,Herbivore,Eutherian,Trichechus,Trichechidae,AnAge Data; HAGRID: 2841; Refs: 24;334;344;414;434;500;000;000;000;000,,captivity; medium sample size; acceptable quality,West Indian manatee
1028,1,2,Mammal,Tubulidentata,Orycteropus afer,48000,34.275,34.65,2.81,Carnivore,Eutherian,Orycteropus,Orycteropodidae,AnAge Data; HAGRID: 2875; Refs: 36;420;434;455;610;600;000,,captivity; medium sample size; acceptable quality,Aardvark
1029,1,2,Mammal,Tubulidentata,Orycteropus afer,48000,34.26944444,34.5,2.81,Carnivore,Eutherian,Orycteropodidae,Orycteropus,McNab (1984),,,
1030,1,9,Mammal,Xenarthra,Bradypus variegatus,3790,3.827777778,33,2.81,Omnivore,Eutherian,Bradypodidae,Bradypus,McNab (1978b),,,
1031,1,9,Mammal,Xenarthra,Cabassous centralis,3810,4.463888889,33.6,2.81,Omnivore,Marsupial,Dasypodidae,Cabassous,McNab (1980),,,
1032,1,9,Mammal,Xenarthra,Cabassous centralis,4061.7,4.812,33.75,2.81,Omnivore,Marsupial,Cabassous,Dasypodidae,AnAge Data; HAGRID: 2070; Refs: 36;420;434;455;610;600,,unknown; small sample size; low quality,Northern naked-tailed armadillo
1033,1,9,Mammal,Xenarthra,Chaetophractus nationi,2150,3.119444444,35.5,2.81,Omnivore,Marsupial,Dasypodidae,Chaetophractus,McNab (1980),,,
1034,1,9,Mammal,Xenarthra,Chaetophractus nationi,2150,3.118,35.65,2.81,Omnivore,Marsupial,Chaetophractus,Dasypodidae,AnAge Data; HAGRID: 2072; Refs: 36;420;610;671,,unknown; tiny sample size; low quality,Andean hairy armadillo
1035,1,9,Mammal,Xenarthra,Chaetophractus vellerosus,1110,1.733333333,34.4,2.81,Omnivore,Marsupial,Dasypodidae,Chaetophractus,McNab (1980),,,
1036,1,9,Mammal,Xenarthra,Chaetophractus vellerosus,1110,1.707,34.55,2.81,Omnivore,Marsupial,Chaetophractus,Dasypodidae,AnAge Data; HAGRID: 2073; Refs: 364;204;346;711;136,,captivity; small sample size; acceptable quality,Screaming hairy armadillo
1037,1,9,Mammal,Xenarthra,Chaetophractus villosus,4540,4.508333333,35.1,2.81,Omnivore,Marsupial,Dasypodidae,Chaetophractus,McNab (1980),,,
1038,1,9,Mammal,Xenarthra,Chaetophractus villosus,4540,4.508,35.25,2.81,Omnivore,Marsupial,Chaetophractus,Dasypodidae,AnAge Data; HAGRID: 2074; Refs: 36;420;434;455;610;600;000;000,,captivity; medium sample size; acceptable quality,Large hairy armadillo
1039,1,1,Mammal,Xenarthra,Choloepus hoffmanni,4005.2,3.891,34.55,2.81,Herbivore,Eutherian,Choloepus,Megalonychidae,AnAge Data; HAGRID: 2293; Refs: 364;204;344;554;706;000;000;000,,captivity; medium sample size; acceptable quality,Hoffmann's two-toed sloth
1040,1,1,Mammal,Xenarthra,Choloepus hoffmanni,4250,4.455555556,34.5,2.81,Herbivore,Eutherian,Megalonychidae,Choloepus,McNab (1978b),,,
1041,1,9,Mammal,Xenarthra,Cyclopes didactylus,240,0.636,33.15,2.81,Omnivore,Eutherian,Cyclopes,Cyclopedidae,AnAge Data; HAGRID: 2291; Refs: 36;420;434;455;610,,unknown; tiny sample size; low quality,Silky anteater
1042,1,9,Mammal,Xenarthra,Cyclopes didactylus,249,0.641666667,33,2.81,Omnivore,Eutherian,Cyclopedidae,Cyclopes,McNab (1984),,,
1043,1,9,Mammal,Xenarthra,Dasypus novemcinctus,3320,4.444444444,,2.81,Omnivore,Marsupial,Dasypodidae,Dasypus,McNab (1980),,,
1044,1,9,Mammal,Xenarthra,Dasypus novemcinctus,3413.7,4.655,34.65,2.81,Omnivore,Marsupial,Dasypus,Dasypodidae,AnAge Data; HAGRID: 2076; Refs: 36;420;434;455;538;500;000;000;000,,captivity; medium sample size; acceptable quality,Nine-banded armadillo
1045,1,9,Mammal,Xenarthra,Dasypus sabanicola,1380,1.733333333,,2.81,Omnivore,Marsupial,Dasypodidae,Dasypus,Fergusson-Laguna (1981),,,
1046,1,9,Mammal,Xenarthra,Euphractus sexcinctus,8190,6.897222222,34.2,2.81,Omnivore,Marsupial,Dasypodidae,Euphractus,McNab (1980),,,
1047,1,9,Mammal,Xenarthra,Euphractus sexcinctus,8190,6.901,34.35,2.81,Omnivore,Marsupial,Euphractus,Dasypodidae,AnAge Data; HAGRID: 2078; Refs: 36;420;434;455;610;600,,captivity; medium sample size; acceptable quality,Six-banded armadillo
1048,1,9,Mammal,Xenarthra,Myrmecophaga tridactyla,30600,14.543,32.65,2.81,Omnivore,Eutherian,Myrmecophaga,Myrmecophagidae,AnAge Data; HAGRID: 2294; Refs: 364;204;344;555;426;000;000;000;000,,captivity; medium sample size; acceptable quality,Giant anteater
1049,1,9,Mammal,Xenarthra,Myrmecophaga tridactyla,30600,14.50833333,32.7,2.81,Omnivore,Eutherian,Myrmecophagidae,Myrmecophaga,McNab (1984),,,
1050,1,9,Mammal,Xenarthra,Priodontes maximus,45190,16.88888889,33.6,2.81,Omnivore,Marsupial,Dasypodidae,Priodontes,McNab (1980),,,
1051,1,9,Mammal,Xenarthra,Priodontes maximus,45190,16.892,33.75,2.81,Omnivore,Marsupial,Priodontes,Dasypodidae,AnAge Data; HAGRID: 2079; Refs: 36;420;434;455;671,,captivity; small sample size; acceptable quality,Giant armadillo
1052,1,9,Mammal,Xenarthra,Tamandua mexicana,3884.2,5.124,32.15,2.81,Omnivore,Eutherian,Tamandua,Myrmecophagidae,AnAge Data; HAGRID: 2295; Refs: 36;420;434;671;978,,captivity; tiny sample size; acceptable quality,Northern tamandua
1053,1,9,Mammal,Xenarthra,Tamandua mexicana,3500,5.075,,2.81,Omnivore,Eutherian,Myrmecophagidae,Tamandua,Enger (1957),,,
1054,1,9,Mammal,Xenarthra,Tamandua tetradactyla,3500,5.015,33.65,2.81,Omnivore,Eutherian,Tamandua,Myrmecophagidae,AnAge Data; HAGRID: 2296; Refs: 36;420;434;455;542;600;000,,captivity; medium sample size; acceptable quality,Southern tamandua
1055,1,9,Mammal,Xenarthra,Tamandua tetradactyla,3500,4.880555556,35,2.81,Omnivore,Eutherian,Myrmecophagidae,Tamandua,McNab (1984),,,
1056,1,9,Mammal,Xenarthra,Tolypeutes matacus,1160,1.172222222,33,2.81,Omnivore,Marsupial,Dasypodidae,Tolypeutes,McNab (1980),,,
1057,1,9,Mammal,Xenarthra,Tolypeutes matacus,1160,1.172,33.15,2.81,Omnivore,Marsupial,Tolypeutes,Dasypodidae,AnAge Data; HAGRID: 2080; Refs: 36;420;455;542;610;700,,captivity; small sample size; acceptable quality,Southern three-banded armadillo
1058,1,9,Mammal,Xenarthra,Zaedyus pichiy,1740,2.233333333,35.2,2.81,Omnivore,Marsupial,Dasypodidae,Zaedyus,McNab (1980),,,
1059,1,9,Mammal,Xenarthra,Zaedyus pichiy,1740,2.192,35.35,2.81,Omnivore,Marsupial,Zaedyus,Dasypodidae,AnAge Data; HAGRID: 2082; Refs: 364;344;556;711;032,,captivity; small sample size; acceptable quality,Pichi
1060,2,3,Protist,Acanthamoebidae,Acanthamoeba castellani,1.34E-09,1.50E-11,20,2,,Heterotrophic protozoa,,Acanthamoeba,Griffiths & Hughes 1968,From Mpg: *10^-12,,Full name: Acanthamoeba (Hartmanella) castellani   
1061,2,3,Protist,Acanthamoebidae,Acanthamoeba castellani,6.70E-09,1.89E-10,20,2,,Heterotrophic protozoa,,Acanthamoeba,Waidyasekera & Kitching 1975,From Mpg: *10^-12,,Full name: Acanthamoeba (Hartmanella) castellani   
1062,2,3,Protist,Acanthamoebidae,Acanthamoeba castellani,6.70E-09,3.22E-11,20,2,,Heterotrophic protozoa,,Acanthamoeba,Edwards &  Lloyd 1977a,From Mpg: *10^-12,,Full name: Acanthamoeba (Hartmanella) castellani   
1063,2,3,Protist,Acanthamoebidae,Acanthamoeba castellani,6.70E-09,5.56E-11,20,2,,Heterotrophic protozoa,,Acanthamoeba,Edwards & Lloyd 1977a,From Mpg: *10^-12,,Full name: Acanthamoeba (Hartmanella) castellani   
1064,2,3,Protist,Acanthamoebidae,Acanthamoeba castellani,6.70E-09,2.55E-11,20,2,,Heterotrophic protozoa,,Acanthamoeba,Edwards & Lloyd 1977b,From Mpg: *10^-12,,Full name: Acanthamoeba (Hartmanella) castellani   
1065,2,3,Protist,Acanthamoebidae,Acanthamoeba sp.,4.32E-09,2.29E-11,20,2,,Heterotrophic protozoa,,Acanthamoeba,Neff et al. 1958,From Mpg: *10^-12,,
1066,2,3,Protist,Actinophryidae,Actinosphaerium eichhornii,0.000014561,5.82E-09,20,2,,Heterotrophic protozoa,,Actinosphaerium,Howland & Bernstein 1931,From Mpg: *10^-12,,
1067,2,3,Protist,Apicomplexa,Eimeria acervulina,2.64E-09,5.28E-12,20,2,,Heterotrophic protozoa,,Eimeria,Wilson P. 1961,From Mpg: *10^-12,,
1068,2,3,Protist,Apicomplexa,Eimeria stiedae,7.98E-09,2.00E-11,20,2,,Heterotrophic protozoa,,Eimeria,Wagenbach & Burns 1969,From Mpg: *10^-12,,
1069,2,3,Protist,Apicomplexa,Eimeria tenella,5.01E-09,3.61E-11,20,2,,Heterotrophic protozoa,,Eimeria,Smith & Herrick 1944,From Mpg: *10^-12,,
1070,2,3,Protist,Apicomplexa,Eimeria tenella,5.44E-09,1.25E-11,20,2,,Heterotrophic protozoa,,Eimeria,Wagenbach & Burns 1969,From Mpg: *10^-12,,
1071,2,3,Protist,Apicomplexa,Plasmodium cathemerium,5.40E-11,9.72E-14,20,2,,Heterotrophic protozoa,,Plasmodium,Maier & Coggeshall 1941,From Mpg: *10^-12,,
1072,2,3,Protist,Apicomplexa,Plasmodium cathemerium,8.90E-11,2.85E-13,20,2,,Heterotrophic protozoa,,Plasmodium,Maier & Coggeshall 1941,From Mpg: *10^-12,,
1073,2,3,Protist,Apicomplexa,Plasmodium gallinaceum,7.10E-11,9.23E-14,20,2,,Heterotrophic protozoa,,Plasmodium,Evans 1946,From Mpg: *10^-12,,
1074,2,3,Protist,Apicomplexa,Plasmodium gallinaceum,7.10E-11,7.81E-14,20,2,,Heterotrophic protozoa,,Plasmodium,Speck et al. 1946,From Mpg: *10^-12,,
1075,2,3,Protist,Apicomplexa,Plasmodium gallinaceum,7.10E-11,5.68E-14,20,2,,Heterotrophic protozoa,,Plasmodium,Marshall 1948a,From Mpg: *10^-12,,
1076,2,3,Protist,Apicomplexa,Plasmodium gallinaceum,7.10E-11,1.70E-13,20,2,,Heterotrophic protozoa,,Plasmodium,Marshall 1948b,From Mpg: *10^-12,,
1077,2,3,Protist,Apicomplexa,Plasmodium knowlesi,5.90E-11,1.70E-12,20,2,,Heterotrophic protozoa,,Plasmodium,Fulton 1939,From Mpg: *10^-12,,
1078,2,3,Protist,Apicomplexa,Plasmodium knowlesi,5.90E-11,5.31E-14,20,2,,Heterotrophic protozoa,,Plasmodium,Maier & Coggeshall 1941,From Mpg: *10^-12,,
1079,2,3,Protist,Apicomplexa,Plasmodium knowlesi,3.70E-11,5.55E-14,20,2,,Heterotrophic protozoa,,Plasmodium,McKee et al. 1946,From Mpg: *10^-12,,
1080,2,3,Protist,Bacillariophyta,Asterionella formosa,4.10E-10,6.61E-13,10,2,,Algae,Fragilariophyceae,Asterionella,Tailing 1957,From Mpg: *10^-12,From qWkg or q25Wkg: /1000*bodysize,
1081,2,3,Protist,Bacillariophyta,Asterionella formosa,4.10E-10,8.95E-13,14,2,,Algae,Fragilariophyceae,Asterionella,Tailing 1957,From Mpg: *10^-12,From qWkg or q25Wkg: /1000*bodysize,
1082,2,3,Protist,Bacillariophyta,Asterionella formosa,4.10E-10,8.17E-13,11,2,,Algae,Fragilariophyceae,Asterionella,Tailing 1957,From Mpg: *10^-12,From qWkg or q25Wkg: /1000*bodysize,
1083,2,3,Protist,Bacillariophyta,Asterionella formosa,4.10E-10,9.33E-13,11,2,,Algae,Fragilariophyceae,Asterionella,Tailing 1957,From Mpg: *10^-12,From qWkg or q25Wkg: /1000*bodysize,
1084,2,3,Protist,Bacillariophyta,Asterionella formosa,4.10E-10,1.36E-12,16,2,,Algae,Fragilariophyceae,Asterionella,Tailing 1957,From Mpg: *10^-12,From qWkg or q25Wkg: /1000*bodysize,
1085,2,3,Protist,Bacillariophyta,Asterionella formosa,3.90E-10,8.17E-13,7,2,,Algae,Fragilariophyceae,Asterionella,Tailing 1957,From Mpg: *10^-12,From qWkg or q25Wkg: /1000*bodysize,
1086,2,3,Protist,Bacillariophyta,Asterionella formosa,4.10E-10,8.17E-13,6,2,,Algae,Fragilariophyceae,Asterionella,Tailing 1957,From Mpg: *10^-12,From qWkg or q25Wkg: /1000*bodysize,
1087,2,3,Protist,Bacillariophyta,Asterionella formosa,4.10E-10,7.78E-13,5,2,,Algae,Fragilariophyceae,Asterionella,Tailing 1957,From Mpg: *10^-12,From qWkg or q25Wkg: /1000*bodysize,
1088,2,3,Protist,Bacillariophyta,Asterionella formosa,4.10E-10,1.59E-12,10,2,,Algae,Fragilariophyceae,Asterionella,Tailing 1957,From Mpg: *10^-12,From qWkg or q25Wkg: /1000*bodysize,
1089,2,3,Protist,Bacillariophyta,Asterionella formosa,4.10E-10,3.31E-12,16,2,,Algae,Fragilariophyceae,Asterionella,Tailing 1957,From Mpg: *10^-12,From qWkg or q25Wkg: /1000*bodysize,
1090,2,3,Protist,Bacillariophyta,Asterionella formosa,4.10E-10,1.75E-12,5,2,,Algae,Fragilariophyceae,Asterionella,Tailing 1957,From Mpg: *10^-12,From qWkg or q25Wkg: /1000*bodysize,
1091,2,3,Protist,Bacillariophyta,Chaetoceros furcellatus,1.50E-10,1.13E-13,0.5,2,,Algae,Coscinodiscophyceae,Chaetoceros,Sakshaug et al. 1991 [calculated assuming C/V=0.15 pg/um3],From Mpg: *10^-12,From qWkg or q25Wkg: /1000*bodysize,
1092,2,3,Protist,Bacillariophyta,Chaetoceros furcellatus,3.00E-10,7.80E-13,0.5,2,,Algae,Coscinodiscophyceae,Chaetoceros,Sakshaug et al. 1991 [calculated assuming C/V=0.15 pg/Um3],From Mpg: *10^-12,From qWkg or q25Wkg: /1000*bodysize,
1093,2,3,Protist,Bacillariophyta,Chaetoceros furcellatus,1.30E-10,5.72E-13,0.5,2,,Algae,Coscinodiscophyceae,Chaetoceros,Sakshaug et al. 1991 [calculated assuming C/V=0.15 pg/Um3],From Mpg: *10^-12,From qWkg or q25Wkg: /1000*bodysize,
1094,2,3,Protist,Bacillariophyta,Chaetoceros furcellatus,2.00E-10,1.12E-12,0.5,2,,Algae,Coscinodiscophyceae,Chaetoceros,Sakshaug et al. 1991 [calculated assuming C/V=0.15 pg/Um3],From Mpg: *10^-12,From qWkg or q25Wkg: /1000*bodysize,
1095,2,3,Protist,Bacillariophyta,Coscinodiscus sp.,0.000000275,1.62E-09,18,2,,Algae,Coscinodiscophyceae,Coscinodiscus,Blasco et al. 1982  ,From Mpg: *10^-12,From qWkg or q25Wkg: /1000*bodysize,Full name: Coscinodiscus sp. C38B   
1096,2,3,Protist,Bacillariophyta,Coscinodiscus sp.,0.0000062,3.35E-08,18,2,,Algae,Coscinodiscophyceae,Coscinodiscus,Blasco et al. 1982  ,From Mpg: *10^-12,From qWkg or q25Wkg: /1000*bodysize,Full name: Coscinodiscus sp. CoA   
1097,2,3,Protist,Bacillariophyta,Ditylum brightwellii,0.000000118,3.54E-10,18,2,,Algae,Coscinodiscophyceae,Ditylum,Blasco et al. 1982    ,From Mpg: *10^-12,From qWkg or q25Wkg: /1000*bodysize,
1098,2,3,Protist,Bacillariophyta,Fragilaria crotonensis,3.00E-10,6.90E-12,16,2,,Algae,Fragilariophyceae,Fragilaria,Tailing 1957 ,From Mpg: *10^-12,From qWkg or q25Wkg: /1000*bodysize,
1099,2,3,Protist,Bacillariophyta,Leptocylindrus danicus,1.16E-09,4.63E-12,15,2,,Algae,Coscinodiscophyceae,Leptocylindrus,"Verity 1981, 1982a,b    ",From Mpg: *10^-12,From qWkg or q25Wkg: /1000*bodysize,
1100,2,3,Protist,Bacillariophyta,Navicula pelliculosa,9.50E-11,1.24E-12,20,2,,Algae,Bacillariophyceae,Navicula,"Coombs et al. 1967a,b [calculated from dry mass]  ",From Mpg: *10^-12,From qWkg or q25Wkg: /1000*bodysize,
1101,2,3,Protist,Bacillariophyta,Phaeodactylum tricornutum,1.20E-10,2.52E-12,18,2,,Algae,Bacillariophyceae,Phaeodactylum,Quigg & Beardall 2003 [Glover et al. 1987],From Mpg: *10^-12,From qWkg or q25Wkg: /1000*bodysize,
1102,2,3,Protist,Bacillariophyta,Phaeodactylum tricornutum,1.20E-10,2.52E-12,15,2,,Algae,Bacillariophyceae,Phaeodactylum,Flameling & Kromkamp 1998 [Glover et al. 1987] ,From Mpg: *10^-12,From qWkg or q25Wkg: /1000*bodysize,
1103,2,3,Protist,Bacillariophyta,Phaeodactylum tricornutum,1.20E-10,2.76E-12,15,2,,Algae,Bacillariophyceae,Phaeodactylum,Flameling & Kromkamp 1998 [Glover et al. 1987] ,From Mpg: *10^-12,From qWkg or q25Wkg: /1000*bodysize,
1104,2,3,Protist,Bacillariophyta,Phaeodactylum tricornutum,1.20E-10,3.48E-12,18,2,,Algae,Bacillariophyceae,Phaeodactylum,Quigg & Beardall 2003 [Glover et al. 1987],From Mpg: *10^-12,From qWkg or q25Wkg: /1000*bodysize,
1105,2,3,Protist,Bacillariophyta,Phaeodactylum tricornutum,1.20E-10,3.12E-12,15,2,,Algae,Bacillariophyceae,Phaeodactylum,Flameling & Kromkamp 1998 [Glover et al. 1987] ,From Mpg: *10^-12,From qWkg or q25Wkg: /1000*bodysize,
